0.438,0.746,1697297529.3494875
0.438,0.736,1697297529.3654826
0.438,0.734,1697297529.3654826
0.44,0.72,1697297529.3815439
0.44,0.718,1697297529.3815439
0.442,0.702,1697297529.3973472
0.442,0.7,1697297529.3973472
0.444,0.682,1697297529.4123287
0.444,0.68,1697297529.4123287
0.446,0.656,1697297529.4279726
0.446,0.63,1697297529.443218
0.446,0.628,1697297529.443218
0.448,0.598,1697297529.45889
0.45,0.568,1697297529.4748278
0.45,0.564,1697297529.4748278
0.45,0.53,1697297529.490743
0.45,0.528,1697297529.490743
0.452,0.494,1697297529.5059383
0.452,0.46,1697297529.5219066
0.452,0.458,1697297529.5219066
0.452,0.42,1697297529.5379906
0.452,0.418,1697297529.5389993
0.452,0.416,1697297529.5389993
0.452,0.386,1697297529.5538445
0.452,0.384,1697297529.5538445
0.452,0.354,1697297529.568855
0.452,0.352,1697297529.568855
0.452,0.326,1697297529.5846753
0.452,0.324,1697297529.5846753
0.452,0.3,1697297529.6000688
0.452,0.28,1697297529.616014
0.452,0.264,1697297529.6312222
0.452,0.262,1697297529.6312222
0.452,0.25,1697297529.6467152
0.452,0.242,1697297529.6622996
0.452,0.236,1697297529.6782238
0.452,0.23,1697297529.693032
0.452,0.226,1697297529.708334
0.452,0.236,1697297529.7709725
0.452,0.252,1697297529.7867851
0.452,0.272,1697297529.8023963
0.452,0.274,1697297529.8033988
0.452,0.296,1697297529.818165
0.452,0.298,1697297529.818165
0.454,0.322,1697297529.833859
0.454,0.324,1697297529.833859
0.458,0.352,1697297529.8499413
0.462,0.378,1697297529.8650942
0.464,0.38,1697297529.8650942
0.47,0.402,1697297529.8810127
0.48,0.424,1697297529.8960128
0.494,0.444,1697297529.9120123
0.51,0.456,1697297529.927141
0.51,0.458,1697297529.927141
0.524,0.468,1697297529.9425418
0.526,0.468,1697297529.9425418
0.54,0.474,1697297529.9581754
0.542,0.474,1697297529.9581754
0.558,0.476,1697297529.9741
0.56,0.476,1697297529.9741
0.576,0.476,1697297529.9894388
0.596,0.474,1697297530.0050087
0.612,0.466,1697297530.0206554
0.614,0.466,1697297530.0206554
0.628,0.456,1697297530.0362873
0.63,0.456,1697297530.0362873
0.64,0.444,1697297530.051798
0.64,0.442,1697297530.051798
0.65,0.428,1697297530.0677617
0.65,0.426,1697297530.0677617
0.658,0.41,1697297530.0834742
0.658,0.408,1697297530.0834742
0.662,0.388,1697297530.09919
0.664,0.366,1697297530.115284
0.664,0.364,1697297530.115284
0.662,0.34,1697297530.1312883
0.656,0.316,1697297530.1466174
0.654,0.314,1697297530.1466174
0.642,0.292,1697297530.1615283
0.618,0.266,1697297530.1775281
0.616,0.264,1697297530.1775281
0.586,0.246,1697297530.192953
0.552,0.232,1697297530.208884
0.55,0.232,1697297530.208884
0.518,0.224,1697297530.2239199
0.488,0.218,1697297530.2399802
0.464,0.218,1697297530.255501
0.446,0.218,1697297530.2715008
0.444,0.218,1697297530.2715008
0.438,0.22,1697297530.2875006
