0.44,0.608,1697297905.967191
0.438,0.596,1697297905.9826968
0.436,0.58,1697297905.9985542
0.436,0.578,1697297905.9996822
0.432,0.556,1697297906.013957
0.432,0.554,1697297906.013957
0.428,0.526,1697297906.0298498
0.428,0.524,1697297906.0298498
0.422,0.49,1697297906.045276
0.414,0.448,1697297906.061194
0.414,0.446,1697297906.061194
0.406,0.406,1697297906.0764496
0.406,0.402,1697297906.0764496
0.398,0.364,1697297906.0912855
0.398,0.362,1697297906.0917957
0.394,0.332,1697297906.1068606
0.394,0.33,1697297906.1068606
0.392,0.308,1697297906.122089
0.392,0.306,1697297906.122089
0.39,0.296,1697297906.1374571
0.39,0.298,1697297906.1678448
0.39,0.312,1697297906.1837473
0.39,0.33,1697297906.1992028
0.392,0.354,1697297906.214322
0.398,0.38,1697297906.230211
0.398,0.382,1697297906.230211
0.404,0.412,1697297906.245454
0.412,0.44,1697297906.2606666
0.412,0.442,1697297906.2606666
0.422,0.47,1697297906.2762003
0.422,0.472,1697297906.2762003
0.432,0.502,1697297906.2918818
0.432,0.504,1697297906.2918818
0.446,0.532,1697297906.3070807
0.446,0.534,1697297906.3070807
0.46,0.56,1697297906.323202
0.462,0.56,1697297906.323202
0.48,0.582,1697297906.339331
0.5,0.596,1697297906.355118
0.502,0.598,1697297906.355118
0.52,0.606,1697297906.3710434
0.522,0.606,1697297906.3710434
0.544,0.608,1697297906.3861787
0.546,0.608,1697297906.3861787
0.566,0.606,1697297906.4013982
0.568,0.606,1697297906.4013982
0.59,0.598,1697297906.417312
0.6,0.586,1697297906.432785
0.606,0.57,1697297906.4485161
0.606,0.568,1697297906.4485161
0.606,0.552,1697297906.4633892
0.6,0.534,1697297906.4793804
0.584,0.52,1697297906.4950485
0.562,0.51,1697297906.5101397
0.56,0.51,1697297906.5101397
0.534,0.504,1697297906.5252888
0.502,0.502,1697297906.5412886
0.5,0.502,1697297906.5422938
0.468,0.5,1697297906.5567808
0.468,0.498,1697297906.5572872
0.448,0.494,1697297906.5727184
0.44,0.49,1697297906.5882905
0.44,0.486,1697297906.6041658
0.444,0.482,1697297906.6193185
0.45,0.478,1697297906.6345057
