0.482,0.594,1697297795.938748
0.48,0.578,1697297795.954534
0.48,0.576,1697297795.954534
0.476,0.554,1697297795.9702594
0.472,0.526,1697297795.9863622
0.468,0.496,1697297796.0023627
0.462,0.464,1697297796.01825
0.458,0.432,1697297796.03392
0.458,0.43,1697297796.03392
0.454,0.404,1697297796.0491
0.454,0.402,1697297796.0491
0.45,0.374,1697297796.0648813
0.45,0.372,1697297796.0648813
0.446,0.352,1697297796.0800447
0.446,0.35,1697297796.0800447
0.444,0.338,1697297796.0952146
0.444,0.336,1697297796.0952146
0.444,0.332,1697297796.1105394
0.444,0.334,1697297796.1414473
0.444,0.34,1697297796.1572993
0.446,0.348,1697297796.1729572
0.446,0.35,1697297796.1729572
0.45,0.36,1697297796.188268
0.456,0.374,1697297796.204273
0.462,0.386,1697297796.220064
0.472,0.402,1697297796.2357328
0.482,0.416,1697297796.251147
0.482,0.418,1697297796.251147
0.496,0.434,1697297796.2668726
0.496,0.436,1697297796.2668726
0.51,0.452,1697297796.2824578
0.52,0.466,1697297796.2976696
0.52,0.468,1697297796.2976696
0.528,0.48,1697297796.3133917
0.534,0.488,1697297796.3286674
0.534,0.49,1697297796.3286674
0.536,0.494,1697297796.344005
0.538,0.496,1697297796.3591785
0.54,0.496,1697297796.4203377
NaN,NaN,1697297796.4360065
NaN,NaN,1697297796.4517124
NaN,NaN,1697297796.4672608
NaN,NaN,1697297796.482503
NaN,NaN,1697297796.498037
NaN,NaN,1697297796.513691
NaN,NaN,1697297796.5288565
NaN,NaN,1697297796.605631
NaN,NaN,1697297796.6215699
NaN,NaN,1697297796.6370823
NaN,NaN,1697297796.6520822
NaN,NaN,1697297796.6680822
NaN,NaN,1697297796.6841247
NaN,NaN,1697297796.6993642
NaN,NaN,1697297796.7148433
NaN,NaN,1697297796.729934
NaN,NaN,1697297796.7455378
0.538,0.486,1697297796.7775383
0.54,0.486,1697297796.7935379
0.544,0.482,1697297796.809052
0.546,0.474,1697297796.82482
0.546,0.464,1697297796.8404226
0.546,0.452,1697297796.8562815
0.544,0.442,1697297796.8718145
0.544,0.44,1697297796.8718145
0.538,0.43,1697297796.8872511
0.526,0.42,1697297796.9032576
0.51,0.41,1697297796.9192793
0.494,0.402,1697297796.935349
0.492,0.402,1697297796.935349
0.486,0.396,1697297796.9514382
0.484,0.392,1697297796.9672418
0.484,0.388,1697297796.9822419
0.484,0.386,1697297796.9982414
0.484,0.384,1697297796.9987528
0.484,0.382,1697297797.0142994
0.488,0.376,1697297797.030335
0.496,0.37,1697297797.046333
0.508,0.362,1697297797.0615304
0.51,0.362,1697297797.062537
0.52,0.356,1697297797.077599
0.522,0.354,1697297797.077599
0.526,0.348,1697297797.0926661
0.528,0.348,1697297797.0926661
0.53,0.34,1697297797.1087704
0.532,0.338,1697297797.1087704
0.534,0.332,1697297797.1242857
0.534,0.33,1697297797.125304
0.534,0.324,1697297797.139652
0.534,0.318,1697297797.155385
0.534,0.316,1697297797.170718
