0.396,0.524,1697297848.790139
0.396,0.522,1697297848.790139
0.39,0.506,1697297848.8057158
0.382,0.484,1697297848.820794
0.374,0.46,1697297848.8362465
0.372,0.458,1697297848.8362465
0.364,0.432,1697297848.8521338
0.364,0.43,1697297848.8521338
0.356,0.4,1697297848.8677566
0.348,0.366,1697297848.8838813
0.348,0.364,1697297848.8838813
0.342,0.338,1697297848.8991723
0.338,0.322,1697297848.9152162
0.338,0.318,1697297848.9307406
0.338,0.32,1697297848.9619021
0.338,0.328,1697297848.9775774
0.34,0.342,1697297848.993231
0.34,0.344,1697297848.993231
0.348,0.366,1697297849.008957
0.36,0.39,1697297849.0250833
0.362,0.396,1697297849.02559
0.364,0.398,1697297849.0275965
0.378,0.42,1697297849.0406685
0.38,0.422,1697297849.0406685
0.402,0.45,1697297849.0567067
0.426,0.474,1697297849.0720477
0.428,0.476,1697297849.0720477
0.448,0.49,1697297849.0877755
0.462,0.498,1697297849.102951
0.468,0.5,1697297849.1191394
0.472,0.5,1697297849.134551
0.478,0.492,1697297849.1501417
0.478,0.49,1697297849.1501417
0.484,0.476,1697297849.1658754
0.484,0.474,1697297849.1668763
0.49,0.454,1697297849.1811023
0.492,0.428,1697297849.197201
0.492,0.426,1697297849.197709
0.492,0.394,1697297849.2127209
0.492,0.362,1697297849.2277014
0.488,0.332,1697297849.2437098
0.486,0.316,1697297849.2592208
0.486,0.312,1697297849.2752213
0.488,0.322,1697297849.3067107
0.498,0.34,1697297849.3221407
0.5,0.342,1697297849.3221407
0.516,0.362,1697297849.3376353
0.518,0.364,1697297849.3376353
0.542,0.382,1697297849.3535807
0.544,0.384,1697297849.3535807
0.55,0.386,1697297849.3547018
0.582,0.404,1697297849.3687496
0.618,0.414,1697297849.384464
0.64,0.418,1697297849.4000764
0.642,0.418,1697297849.4000764
0.65,0.414,1697297849.4156413
0.654,0.402,1697297849.4316378
0.654,0.4,1697297849.4316378
0.656,0.384,1697297849.4473403
0.656,0.364,1697297849.4628274
0.656,0.342,1697297849.4782026
0.656,0.34,1697297849.4782026
0.656,0.322,1697297849.4936564
0.656,0.306,1697297849.509657
0.656,0.298,1697297849.5247686
0.656,0.296,1697297849.54012
0.654,0.296,1697297849.570737
