0.598,0.61,1697297886.3415725
0.592,0.612,1697297886.357085
0.59,0.612,1697297886.357085
0.578,0.612,1697297886.3724048
0.558,0.612,1697297886.3879452
0.556,0.612,1697297886.3889458
0.53,0.612,1697297886.4032054
0.528,0.612,1697297886.4032054
0.494,0.606,1697297886.4197254
0.462,0.598,1697297886.4357324
0.432,0.588,1697297886.451334
0.43,0.586,1697297886.451334
0.404,0.572,1697297886.466862
0.386,0.556,1697297886.4828146
0.384,0.554,1697297886.4828146
0.378,0.538,1697297886.4979753
0.376,0.536,1697297886.4979753
0.372,0.518,1697297886.513358
0.372,0.516,1697297886.513358
0.37,0.498,1697297886.5287807
0.37,0.478,1697297886.5442998
0.37,0.476,1697297886.5442998
0.376,0.462,1697297886.5594532
0.378,0.46,1697297886.5594532
0.388,0.446,1697297886.5746884
0.39,0.446,1697297886.5746884
0.406,0.434,1697297886.589888
0.426,0.426,1697297886.6052115
0.446,0.42,1697297886.6201982
0.448,0.42,1697297886.6201982
0.474,0.416,1697297886.6357622
0.5,0.418,1697297886.6510663
0.524,0.426,1697297886.6665635
0.526,0.426,1697297886.6665635
0.552,0.44,1697297886.6821976
0.552,0.442,1697297886.6821976
0.574,0.458,1697297886.6976414
0.576,0.46,1697297886.6976414
0.592,0.476,1697297886.7126462
0.594,0.478,1697297886.7126462
0.608,0.498,1697297886.7277982
0.618,0.52,1697297886.743918
0.62,0.542,1697297886.759733
0.62,0.562,1697297886.774912
0.614,0.582,1697297886.791011
0.598,0.604,1697297886.8067589
0.578,0.618,1697297886.8225274
0.572,0.62,1697297886.8377323
