0.398,0.606,1697298130.8470888
0.414,0.604,1697298130.8634298
0.416,0.604,1697298130.8634298
0.446,0.596,1697298130.8788
0.45,0.596,1697298130.8788
0.486,0.588,1697298130.8945796
0.53,0.578,1697298130.9105484
0.568,0.566,1697298130.9261963
0.57,0.566,1697298130.9261963
0.596,0.556,1697298130.9413548
0.598,0.556,1697298130.9413548
0.6,0.556,1697298130.942415
0.616,0.546,1697298130.9567635
0.622,0.54,1697298130.9720302
0.622,0.538,1697298130.9720302
0.622,0.532,1697298130.9872053
0.622,0.53,1697298130.9877136
0.614,0.518,1697298131.0024564
0.594,0.5,1697298131.0183926
0.592,0.498,1697298131.0183926
0.554,0.476,1697298131.0338528
0.55,0.474,1697298131.0338528
0.506,0.45,1697298131.049384
0.502,0.45,1697298131.049384
0.456,0.426,1697298131.0645494
0.42,0.404,1697298131.0797966
0.418,0.402,1697298131.0797966
0.404,0.39,1697298131.0954535
0.4,0.384,1697298131.1109924
0.404,0.382,1697298131.1265345
0.418,0.378,1697298131.1423438
0.42,0.378,1697298131.1423438
0.446,0.376,1697298131.1580417
0.448,0.376,1697298131.1580417
0.482,0.376,1697298131.1733847
0.484,0.376,1697298131.1733847
0.514,0.374,1697298131.189374
0.516,0.374,1697298131.189374
0.54,0.374,1697298131.2052743
0.56,0.374,1697298131.2203946
0.572,0.374,1697298131.235978
0.574,0.374,1697298131.2516763
0.576,0.374,1697298131.2668085
