0.48,0.58,1697297771.3336616
0.48,0.572,1697297771.3497033
0.478,0.56,1697297771.3657138
0.478,0.544,1697297771.381032
0.476,0.524,1697297771.3966744
0.476,0.502,1697297771.4127
0.476,0.478,1697297771.4285803
0.476,0.452,1697297771.4437993
0.476,0.426,1697297771.4594035
0.476,0.424,1697297771.4594035
0.476,0.402,1697297771.475448
0.476,0.4,1697297771.475448
0.474,0.378,1697297771.4910553
0.472,0.356,1697297771.5060122
0.468,0.338,1697297771.5217612
0.468,0.336,1697297771.5217612
0.46,0.324,1697297771.5373225
0.46,0.322,1697297771.5373225
0.452,0.312,1697297771.552347
0.45,0.312,1697297771.552347
0.438,0.306,1697297771.5680878
0.424,0.304,1697297771.584022
0.414,0.306,1697297771.5987675
0.408,0.312,1697297771.6146462
0.408,0.314,1697297771.6157138
0.404,0.324,1697297771.6299863
0.404,0.326,1697297771.6299863
0.404,0.34,1697297771.6456156
0.404,0.358,1697297771.6613405
0.408,0.374,1697297771.6765285
0.414,0.39,1697297771.692586
0.426,0.402,1697297771.7086794
0.438,0.408,1697297771.7240334
0.44,0.408,1697297771.7240334
0.454,0.414,1697297771.7397418
0.464,0.418,1697297771.755701
0.472,0.42,1697297771.7713282
0.476,0.422,1697297771.7868376
NaN,NaN,1697297771.7868376
NaN,NaN,1697297771.7879674
NaN,NaN,1697297771.8029826
NaN,NaN,1697297771.8189886
NaN,NaN,1697297771.8347094
NaN,NaN,1697297771.85052
NaN,NaN,1697297771.85052
NaN,NaN,1697297771.8660166
NaN,NaN,1697297771.8823426
NaN,NaN,1697297771.8973713
NaN,NaN,1697297771.8973713
NaN,NaN,1697297771.9134111
NaN,NaN,1697297771.9287071
NaN,NaN,1697297771.9444768
NaN,NaN,1697297771.9601212
NaN,NaN,1697297771.9761295
NaN,NaN,1697297771.9922419
NaN,NaN,1697297771.9922419
NaN,NaN,1697297772.0078394
NaN,NaN,1697297772.0078394
NaN,NaN,1697297772.0235949
NaN,NaN,1697297772.0395217
NaN,NaN,1697297772.0545216
NaN,NaN,1697297772.070522
0.47,0.594,1697297772.1639564
0.482,0.592,1697297772.1799564
0.492,0.59,1697297772.1953788
0.5,0.59,1697297772.2108986
0.508,0.59,1697297772.226549
0.518,0.59,1697297772.2421215
0.52,0.59,1697297772.2421215
0.528,0.59,1697297772.2581215
0.53,0.592,1697297772.2734218
0.532,0.594,1697297772.2885864
