0.608,0.566,1697298096.8071396
0.602,0.556,1697298096.8232198
0.602,0.554,1697298096.8232198
0.588,0.538,1697298096.8387387
0.586,0.536,1697298096.8387387
0.566,0.514,1697298096.8542168
0.564,0.512,1697298096.8542168
0.536,0.488,1697298096.8694563
0.532,0.486,1697298096.8694563
0.492,0.456,1697298096.8851335
0.49,0.454,1697298096.8851335
0.452,0.426,1697298096.9004412
0.45,0.424,1697298096.9004412
0.418,0.4,1697298096.9164422
0.416,0.398,1697298096.916601
0.394,0.38,1697298096.9322195
0.392,0.378,1697298096.9322195
0.384,0.37,1697298096.9474435
0.384,0.368,1697298096.9474435
0.382,0.366,1697298096.9634852
0.382,0.368,1697298096.9942575
0.382,0.378,1697298097.0096827
0.384,0.39,1697298097.0248446
NaN,NaN,1697298097.0248446
NaN,NaN,1697298097.0404654
NaN,NaN,1697298097.0404654
NaN,NaN,1697298097.0415013
NaN,NaN,1697298097.0564687
NaN,NaN,1697298097.0724516
NaN,NaN,1697298097.0879612
NaN,NaN,1697298097.0890505
NaN,NaN,1697298097.090531
NaN,NaN,1697298097.1035683
NaN,NaN,1697298097.1045685
NaN,NaN,1697298097.119076
NaN,NaN,1697298097.119076
NaN,NaN,1697298097.134526
NaN,NaN,1697298097.134526
NaN,NaN,1697298097.149775
NaN,NaN,1697298097.165378
NaN,NaN,1697298097.1810112
NaN,NaN,1697298097.1820188
NaN,NaN,1697298097.227501
0.426,0.538,1697298097.227501
0.428,0.538,1697298097.228501
0.438,0.528,1697298097.2425003
0.458,0.512,1697298097.2580595
0.46,0.51,1697298097.2580595
0.484,0.488,1697298097.273573
0.51,0.464,1697298097.2893486
0.512,0.464,1697298097.2893486
0.512,0.462,1697298097.2905972
0.514,0.46,1697298097.2905972
0.532,0.442,1697298097.3040652
0.532,0.44,1697298097.3050702
0.55,0.42,1697298097.3198402
0.55,0.418,1697298097.3198402
0.56,0.404,1697298097.335041
0.566,0.396,1697298097.3508105
0.566,0.398,1697298097.3970814
0.566,0.402,1697298097.4131062
0.566,0.404,1697298097.4141092
0.566,0.408,1697298097.4291067
