0.512,0.484,1697297573.3775437
0.498,0.492,1697297573.393545
0.496,0.494,1697297573.394546
0.494,0.494,1697297573.3955462
0.476,0.498,1697297573.4085455
0.474,0.498,1697297573.4085455
0.446,0.5,1697297573.4241157
0.414,0.496,1697297573.4402044
0.384,0.482,1697297573.4561124
0.36,0.462,1697297573.47223
0.358,0.46,1697297573.4733036
0.346,0.436,1697297573.4881196
0.342,0.408,1697297573.504149
0.346,0.374,1697297573.5201387
0.36,0.346,1697297573.5357697
0.362,0.342,1697297573.5357697
0.384,0.32,1697297573.5511596
0.41,0.306,1697297573.5661223
0.438,0.302,1697297573.582148
0.46,0.308,1697297573.5982115
0.474,0.326,1697297573.6139278
0.484,0.354,1697297573.629357
0.486,0.356,1697297573.629357
0.494,0.39,1697297573.6451404
0.502,0.436,1697297573.660669
0.504,0.44,1697297573.660669
0.512,0.492,1697297573.6761386
0.514,0.496,1697297573.6761386
0.522,0.546,1697297573.6915286
0.524,0.55,1697297573.6915286
0.534,0.606,1697297573.7073302
0.542,0.662,1697297573.723122
0.546,0.702,1697297573.7387187
0.546,0.704,1697297573.7387187
0.548,0.734,1697297573.7547188
0.548,0.752,1697297573.7702332
0.546,0.756,1697297573.7861052
0.546,0.754,1697297573.8018944
0.542,0.742,1697297573.817643
0.538,0.718,1697297573.8331592
0.532,0.688,1697297573.84864
0.53,0.686,1697297573.84864
0.522,0.648,1697297573.8642678
0.516,0.602,1697297573.8799195
0.514,0.598,1697297573.8799195
0.51,0.55,1697297573.8950987
0.508,0.5,1697297573.9102082
0.51,0.446,1697297573.9255602
0.51,0.442,1697297573.9255602
0.518,0.396,1697297573.9408007
0.518,0.392,1697297573.9408007
0.53,0.352,1697297573.9563944
0.54,0.322,1697297573.971637
0.542,0.32,1697297573.971637
0.548,0.304,1697297573.9873059
0.55,0.3,1697297574.0026166
0.55,0.306,1697297574.03357
0.55,0.308,1697297574.03357
0.552,0.316,1697297574.050016
0.552,0.318,1697297574.050016
0.552,0.328,1697297574.0656433
