0.566,0.686,1697297563.200178
0.544,0.684,1697297563.2156317
0.542,0.684,1697297563.2156317
0.51,0.678,1697297563.2316027
0.508,0.678,1697297563.2316027
0.468,0.666,1697297563.2476025
0.432,0.65,1697297563.2623541
0.43,0.65,1697297563.2623541
0.398,0.626,1697297563.2778752
0.372,0.598,1697297563.2938673
0.356,0.562,1697297563.3098664
0.352,0.53,1697297563.325442
0.352,0.528,1697297563.325442
0.358,0.494,1697297563.3408375
0.36,0.492,1697297563.3418367
0.38,0.464,1697297563.3568425
0.418,0.436,1697297563.3729453
0.464,0.42,1697297563.3884995
0.466,0.418,1697297563.3884995
0.512,0.412,1697297563.4040952
0.514,0.412,1697297563.4052935
0.562,0.41,1697297563.419751
0.564,0.41,1697297563.419751
0.614,0.416,1697297563.435221
0.616,0.418,1697297563.435221
0.654,0.426,1697297563.4502294
0.656,0.428,1697297563.4512303
0.658,0.428,1697297563.4522285
0.678,0.436,1697297563.465733
0.68,0.438,1697297563.465733
0.69,0.444,1697297563.4816535
0.69,0.446,1697297563.4816535
0.692,0.448,1697297563.496943
0.692,0.45,1697297563.5126307
