0.52,0.646,1697297674.5608988
0.514,0.648,1697297674.5767004
0.504,0.648,1697297674.5925934
0.49,0.648,1697297674.6082954
0.474,0.646,1697297674.623884
0.456,0.638,1697297674.6392965
0.438,0.63,1697297674.655357
0.436,0.628,1697297674.655357
0.42,0.616,1697297674.6708982
0.404,0.598,1697297674.6869593
0.388,0.578,1697297674.702947
0.378,0.556,1697297674.7182117
0.378,0.554,1697297674.7182117
0.372,0.53,1697297674.7339063
0.372,0.502,1697297674.749033
0.376,0.472,1697297674.7652476
0.378,0.472,1697297674.7657685
0.378,0.47,1697297674.7671087
0.378,0.468,1697297674.7681139
0.388,0.446,1697297674.7809951
0.4,0.426,1697297674.796167
0.4,0.424,1697297674.796167
0.414,0.412,1697297674.811095
0.414,0.41,1697297674.811095
0.43,0.404,1697297674.826613
0.444,0.402,1697297674.841772
0.446,0.402,1697297674.841772
0.46,0.406,1697297674.8578315
0.462,0.408,1697297674.8578315
0.478,0.42,1697297674.8738317
0.48,0.42,1697297674.8738317
0.498,0.438,1697297674.88994
0.514,0.46,1697297674.905939
0.53,0.48,1697297674.9213107
0.53,0.482,1697297674.9213107
0.544,0.502,1697297674.9364774
0.554,0.522,1697297674.9519432
0.554,0.524,1697297674.9529464
0.56,0.54,1697297674.9674914
0.56,0.542,1697297674.9674914
0.562,0.558,1697297674.9828439
0.562,0.574,1697297674.998861
0.562,0.586,1697297675.0149171
0.558,0.596,1697297675.0309305
0.558,0.604,1697297675.0461755
0.556,0.61,1697297675.061324
0.556,0.612,1697297675.076925
0.556,0.616,1697297675.0929246
0.556,0.614,1697297675.1552114
0.558,0.606,1697297675.1700149
0.562,0.594,1697297675.1854527
0.562,0.592,1697297675.1854527
0.566,0.578,1697297675.2013428
0.566,0.576,1697297675.2013428
0.566,0.558,1697297675.2166977
0.566,0.556,1697297675.2166977
0.568,0.536,1697297675.2327182
0.568,0.534,1697297675.2327182
0.568,0.512,1697297675.2480347
0.566,0.486,1697297675.264034
0.566,0.484,1697297675.264034
0.562,0.456,1697297675.2800353
0.558,0.424,1697297675.2960336
0.556,0.422,1697297675.2970366
0.552,0.396,1697297675.3110452
0.544,0.364,1697297675.3260627
0.536,0.334,1697297675.3414335
0.536,0.332,1697297675.3414335
0.53,0.302,1697297675.356603
0.524,0.274,1697297675.3722985
0.524,0.272,1697297675.3722985
0.52,0.248,1697297675.388413
0.518,0.246,1697297675.388413
0.512,0.224,1697297675.4038525
0.512,0.222,1697297675.4038525
0.502,0.2,1697297675.4190614
0.492,0.182,1697297675.4351108
0.482,0.168,1697297675.4508514
0.48,0.168,1697297675.4508514
0.464,0.156,1697297675.4669404
0.444,0.152,1697297675.4825673
0.442,0.15,1697297675.4825673
0.42,0.15,1697297675.497934
0.4,0.15,1697297675.5138538
0.398,0.15,1697297675.5138538
0.39,0.152,1697297675.5289912
0.386,0.16,1697297675.5445023
0.384,0.172,1697297675.5596719
0.384,0.174,1697297675.5596719
0.384,0.19,1697297675.5751905
0.392,0.212,1697297675.5911868
0.404,0.236,1697297675.6066587
0.406,0.238,1697297675.6066587
0.424,0.262,1697297675.6218593
0.448,0.284,1697297675.6377292
0.448,0.286,1697297675.6377292
0.474,0.304,1697297675.652922
0.5,0.32,1697297675.6688597
0.524,0.332,1697297675.684868
0.526,0.332,1697297675.684868
0.544,0.338,1697297675.7008057
0.546,0.34,1697297675.7008057
0.562,0.344,1697297675.7158601
0.564,0.344,1697297675.7158601
0.582,0.35,1697297675.7319477
