0.474,0.496,1697297741.6870315
0.474,0.494,1697297741.68803
0.47,0.486,1697297741.7020307
0.47,0.484,1697297741.7020307
0.466,0.472,1697297741.718029
0.464,0.458,1697297741.7340298
0.464,0.456,1697297741.7340298
0.462,0.442,1697297741.7496665
0.462,0.44,1697297741.7496665
0.462,0.422,1697297741.7655058
0.462,0.402,1697297741.7814155
0.464,0.382,1697297741.796767
0.468,0.362,1697297741.812715
0.472,0.346,1697297741.8278804
0.478,0.33,1697297741.8433664
0.48,0.328,1697297741.8433664
0.484,0.318,1697297741.8591244
0.484,0.316,1697297741.8591244
0.488,0.312,1697297741.8742738
0.488,0.316,1697297741.9217625
0.488,0.326,1697297741.9375997
0.488,0.336,1697297741.9535224
0.488,0.338,1697297741.9686852
NaN,NaN,1697297741.9686852
NaN,NaN,1697297741.969686
NaN,NaN,1697297741.9838428
NaN,NaN,1697297741.999853
NaN,NaN,1697297742.0158749
NaN,NaN,1697297742.0312555
NaN,NaN,1697297742.0323157
NaN,NaN,1697297742.0465045
NaN,NaN,1697297742.0465045
NaN,NaN,1697297742.0613165
NaN,NaN,1697297742.0613165
NaN,NaN,1697297742.0770826
NaN,NaN,1697297742.0927958
NaN,NaN,1697297742.1087315
NaN,NaN,1697297742.1087315
NaN,NaN,1697297742.1099155
NaN,NaN,1697297742.124644
NaN,NaN,1697297742.1403282
NaN,NaN,1697297742.1403282
NaN,NaN,1697297742.1563883
NaN,NaN,1697297742.1563883
NaN,NaN,1697297742.1717103
NaN,NaN,1697297742.1717103
NaN,NaN,1697297742.1864552
NaN,NaN,1697297742.2016895
NaN,NaN,1697297742.2175903
NaN,NaN,1697297742.2336102
NaN,NaN,1697297742.2496774
0.48,0.552,1697297742.357681
0.482,0.552,1697297742.357681
0.488,0.552,1697297742.3736007
0.492,0.552,1697297742.3896773
0.49,0.552,1697297742.497594
