0.406,0.668,1697298016.7676637
0.4,0.652,1697298016.78335
0.388,0.63,1697298016.7994022
0.388,0.628,1697298016.7994022
0.378,0.604,1697298016.8153265
0.368,0.572,1697298016.8305063
0.368,0.57,1697298016.8310137
0.362,0.532,1697298016.8463652
0.362,0.492,1697298016.8623755
0.368,0.46,1697298016.8778763
0.37,0.458,1697298016.8778763
0.38,0.434,1697298016.8930554
0.382,0.432,1697298016.8930554
0.396,0.418,1697298016.9084327
0.406,0.416,1697298016.9239159
0.408,0.416,1697298016.9239159
0.418,0.424,1697298016.9393413
0.43,0.446,1697298016.9549143
0.432,0.448,1697298016.9549143
0.446,0.478,1697298016.970426
0.464,0.512,1697298016.9864233
0.482,0.548,1697298017.0024235
0.502,0.582,1697298017.0184236
0.516,0.604,1697298017.0344234
0.526,0.616,1697298017.0504344
0.528,0.618,1697298017.0659459
0.53,0.612,1697298017.081946
0.53,0.596,1697298017.097946
0.53,0.594,1697298017.097946
0.53,0.572,1697298017.113946
0.53,0.57,1697298017.113946
0.53,0.542,1697298017.1299467
0.53,0.54,1697298017.1299467
0.53,0.51,1697298017.1455688
0.53,0.508,1697298017.1455688
0.536,0.482,1697298017.1610816
0.536,0.48,1697298017.1610816
0.546,0.45,1697298017.1768885
0.546,0.448,1697298017.1768885
0.556,0.428,1697298017.1928885
0.556,0.426,1697298017.1928885
0.568,0.416,1697298017.2082236
0.578,0.414,1697298017.2234318
0.582,0.418,1697298017.2395077
0.586,0.43,1697298017.2553313
0.592,0.448,1697298017.2706263
0.592,0.45,1697298017.2706263
0.596,0.466,1697298017.2863483
0.598,0.478,1697298017.3022094
