0.442,0.608,1697297964.1369805
0.438,0.596,1697297964.1529317
0.434,0.576,1697297964.1687942
0.43,0.554,1697297964.1841142
0.428,0.552,1697297964.1841142
0.424,0.526,1697297964.200193
0.424,0.524,1697297964.200193
0.42,0.5,1697297964.2158582
0.418,0.47,1697297964.231937
0.416,0.446,1697297964.2473745
0.416,0.444,1697297964.2473745
0.414,0.428,1697297964.2626884
0.414,0.426,1697297964.2626884
0.414,0.414,1697297964.2787824
0.414,0.408,1697297964.2943883
0.412,0.41,1697297964.3418841
0.412,0.422,1697297964.3578796
0.414,0.436,1697297964.3728979
0.42,0.46,1697297964.3884077
0.428,0.488,1697297964.4045234
0.43,0.49,1697297964.4045234
0.44,0.518,1697297964.42034
0.442,0.52,1697297964.42034
0.46,0.55,1697297964.4359946
0.462,0.552,1697297964.4359946
0.482,0.572,1697297964.4518847
0.504,0.586,1697297964.4670827
0.506,0.586,1697297964.4685965
0.508,0.588,1697297964.4701755
0.522,0.59,1697297964.4820802
0.538,0.59,1697297964.4974093
0.552,0.582,1697297964.5125866
0.562,0.574,1697297964.5284312
0.562,0.572,1697297964.5284312
0.57,0.562,1697297964.5439053
0.572,0.556,1697297964.558899
0.574,0.554,1697297964.574541
